
> enterprise-auth-backend@1.0.0 dev
> nodemon --exec "ts-node --transpile-only" src/server.ts

[33m[nodemon] 3.1.11[39m
[33m[nodemon] to restart at any time, enter `rs`[39m
[33m[nodemon] watching path(s): src\**\* prisma\**\*[39m
[33m[nodemon] watching extensions: ts,json[39m
[32m[nodemon] starting `ts-node --transpile-only src/server.ts`[39m
🚀 Server running on port 5000
📱 Environment: development
[Scheduler] Auto-complete scheduler started (runs every minute)
[Cron] Session reminder job registered (every 30 min).
[Announcement-Scheduler] Worker started (every 60 seconds)
[2026-06-02T21:52:08.482Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:52:08.483Z] GET /api/notifications/unread-count
[2026-06-02T21:52:39.282Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:52:39.284Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:52:39.286Z] GET /api/trainer/enrollments
[2026-06-02T21:52:39.288Z] GET /api/notifications/unread-count
[2026-06-02T21:53:09.285Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:53:09.287Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:53:09.289Z] GET /api/notifications/unread-count
[2026-06-02T21:53:09.290Z] GET /api/trainer/enrollments
[2026-06-02T21:53:30.199Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:53:30.203Z] GET /api/notifications/unread-count
[2026-06-02T21:53:38.345Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:53:38.348Z] GET /api/trainer/enrollments
[2026-06-02T21:53:38.495Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:53:38.498Z] GET /api/notifications/unread-count
[2026-06-02T21:54:08.347Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:54:08.366Z] GET /api/trainer/enrollments
[2026-06-02T21:54:08.483Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:54:08.488Z] GET /api/notifications/unread-count
[2026-06-02T21:54:38.344Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:54:38.348Z] GET /api/trainer/enrollments
[2026-06-02T21:54:38.492Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:54:38.510Z] GET /api/notifications/unread-count
[2026-06-02T21:55:09.312Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:55:09.315Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:55:09.319Z] GET /api/trainer/enrollments
[2026-06-02T21:55:09.325Z] GET /api/notifications/unread-count
[2026-06-02T21:55:39.278Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:55:39.290Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:55:39.292Z] GET /api/trainer/enrollments
[2026-06-02T21:55:39.297Z] GET /api/notifications/unread-count
[2026-06-02T21:56:12.275Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:56:12.282Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:56:12.285Z] GET /api/trainer/enrollments
[2026-06-02T21:56:12.290Z] GET /api/notifications/unread-count
[2026-06-02T21:56:19.633Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:56:19.638Z] GET /api/notifications/unread-count
[2026-06-02T21:56:38.347Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:56:38.351Z] GET /api/trainer/enrollments
[2026-06-02T21:56:38.479Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:56:38.494Z] GET /api/notifications/unread-count
[2026-06-02T21:57:08.356Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:57:08.372Z] GET /api/trainer/enrollments
[2026-06-02T21:57:08.481Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:57:08.485Z] GET /api/notifications/unread-count
[2026-06-02T21:57:39.293Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:57:39.298Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:57:39.299Z] GET /api/trainer/enrollments
[2026-06-02T21:57:39.301Z] GET /api/notifications/unread-count
[2026-06-02T21:58:09.274Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:58:09.276Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:58:09.278Z] GET /api/trainer/enrollments
[2026-06-02T21:58:09.280Z] GET /api/notifications/unread-count
[2026-06-02T21:58:17.976Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:58:17.983Z] GET /api/notifications/unread-count
[2026-06-02T21:58:39.288Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:58:39.295Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:58:39.300Z] GET /api/trainer/enrollments
[2026-06-02T21:58:39.306Z] GET /api/notifications/unread-count
[2026-06-02T21:59:09.278Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:59:09.280Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:59:09.282Z] GET /api/trainer/enrollments
[2026-06-02T21:59:09.286Z] GET /api/notifications/unread-count
[2026-06-02T21:59:36.697Z] OPTIONS /api/notifications/unread-count
[2026-06-02T21:59:36.703Z] GET /api/notifications/unread-count
[2026-06-02T21:59:38.339Z] OPTIONS /api/trainer/enrollments
[2026-06-02T21:59:38.344Z] GET /api/trainer/enrollments
[2026-06-02T21:59:38.497Z] GET /api/notifications/unread-count
[Cron] Running session reminder check...
[2026-06-02T22:00:09.272Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:00:09.274Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:00:09.276Z] GET /api/trainer/enrollments
[2026-06-02T22:00:09.283Z] GET /api/notifications/unread-count
[2026-06-02T22:00:09.333Z] OPTIONS /api/auth/refresh
[2026-06-02T22:00:09.335Z] POST /api/auth/refresh
[2026-06-02T22:00:09.445Z] GET /api/notifications/unread-count
[2026-06-02T22:00:09.450Z] GET /api/trainer/enrollments
[2026-06-02T22:00:39.284Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:00:39.286Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:00:39.287Z] GET /api/trainer/enrollments
[2026-06-02T22:00:39.290Z] GET /api/notifications/unread-count
[2026-06-02T22:00:45.330Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:00:45.341Z] GET /api/notifications/unread-count
[2026-06-02T22:01:09.276Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:01:09.282Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:01:09.288Z] GET /api/trainer/enrollments
[2026-06-02T22:01:09.294Z] GET /api/notifications/unread-count
[2026-06-02T22:01:39.281Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:01:39.285Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:01:39.287Z] GET /api/trainer/enrollments
[2026-06-02T22:01:39.291Z] GET /api/notifications/unread-count
[2026-06-02T22:02:12.275Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:02:12.286Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:02:12.290Z] GET /api/trainer/enrollments
[2026-06-02T22:02:12.292Z] GET /api/notifications/unread-count
[2026-06-02T22:03:12.284Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:03:12.300Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:03:12.303Z] GET /api/trainer/enrollments
[2026-06-02T22:03:12.306Z] GET /api/notifications/unread-count
[2026-06-02T22:03:14.866Z] GET /api/notifications/unread-count
[2026-06-02T22:03:20.686Z] GET /api/trainer/enrollments
[2026-06-02T22:03:20.689Z] GET /api/auth/me
[2026-06-02T22:03:20.690Z] GET /api/trainer/explore/f6c325b8-532c-4941-ae27-266d84622973
[2026-06-02T22:03:20.708Z] OPTIONS /api/auth/refresh
[2026-06-02T22:03:20.713Z] POST /api/auth/refresh
[2026-06-02T22:03:20.747Z] OPTIONS /api/auth/me
[2026-06-02T22:03:20.749Z] OPTIONS /api/trainer/explore/f6c325b8-532c-4941-ae27-266d84622973
[2026-06-02T22:03:20.750Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:03:20.751Z] GET /api/auth/me
[2026-06-02T22:03:20.753Z] GET /api/trainer/explore/f6c325b8-532c-4941-ae27-266d84622973
[2026-06-02T22:03:20.755Z] GET /api/trainer/enrollments
[2026-06-02T22:03:20.773Z] GET /uploads/LOGONEW-1779540908772-313480976.png
[2026-06-02T22:03:20.778Z] OPTIONS /api/student/wishlist
[2026-06-02T22:03:20.782Z] OPTIONS /api/student/courses/f6c325b8-532c-4941-ae27-266d84622973/enrollment-status
[2026-06-02T22:03:20.783Z] OPTIONS /api/student/my-courses
[2026-06-02T22:03:20.787Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:03:20.788Z] GET /api/student/wishlist
[2026-06-02T22:03:20.792Z] GET /api/student/courses/f6c325b8-532c-4941-ae27-266d84622973/enrollment-status
[2026-06-02T22:03:20.798Z] GET /api/notifications/unread-count
[2026-06-02T22:03:20.800Z] GET /api/student/my-courses
[2026-06-02T22:03:20.820Z] GET /uploads/ChatGPT%20Image%2016%20%C3%99%C2%85%C3%98%C2%A7%C3%99%C2%8A%C3%99%C2%88%202026%C3%98%C2%8C%2003_57_12%20%C3%98%C2%B5-1780259728500-23728819.png
[2026-06-02T22:03:51.289Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:03:51.291Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:03:51.293Z] GET /api/trainer/enrollments
[2026-06-02T22:03:51.295Z] GET /api/notifications/unread-count
[2026-06-02T22:04:21.288Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:04:21.302Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:04:21.312Z] GET /api/trainer/enrollments
[2026-06-02T22:04:21.316Z] GET /api/notifications/unread-count
[2026-06-02T22:04:51.278Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:04:51.293Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:04:51.296Z] GET /api/trainer/enrollments
[2026-06-02T22:04:51.298Z] GET /api/notifications/unread-count
[2026-06-02T22:05:16.741Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:05:16.746Z] GET /api/notifications/unread-count
[2026-06-02T22:05:21.270Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:05:21.271Z] GET /api/notifications/unread-count
[2026-06-02T22:05:21.275Z] GET /api/trainer/enrollments
[2026-06-02T22:05:30.719Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:05:30.723Z] GET /api/notifications/unread-count
[2026-06-02T22:05:42.275Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:05:42.284Z] GET /api/notifications/unread-count
[2026-06-02T22:05:51.278Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:05:51.280Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:05:51.282Z] GET /api/trainer/enrollments
[2026-06-02T22:05:51.286Z] GET /api/notifications/unread-count
[2026-06-02T22:06:21.284Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:06:21.285Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:06:21.291Z] GET /api/trainer/enrollments
[2026-06-02T22:06:21.294Z] GET /api/notifications/unread-count
[2026-06-02T22:07:12.273Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:07:12.304Z] GET /api/trainer/enrollments
[2026-06-02T22:07:12.307Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:07:12.310Z] GET /api/notifications/unread-count
[2026-06-02T22:08:12.288Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:08:12.290Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:08:12.293Z] GET /api/trainer/enrollments
[2026-06-02T22:08:12.294Z] GET /api/notifications/unread-count
[2026-06-02T22:09:12.286Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:09:12.289Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:09:12.294Z] GET /api/trainer/enrollments
[2026-06-02T22:09:12.299Z] GET /api/notifications/unread-count
[2026-06-02T22:10:12.289Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:10:12.292Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:10:12.302Z] GET /api/trainer/enrollments
[2026-06-02T22:10:12.307Z] GET /api/notifications/unread-count
[2026-06-02T22:10:45.059Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:10:45.062Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:10:45.064Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:10:45.066Z] GET /api/notifications/unread-count
[2026-06-02T22:10:45.072Z] GET /api/trainer/enrollments
[2026-06-02T22:10:45.078Z] GET /api/notifications/unread-count
[2026-06-02T22:10:50.656Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:10:50.675Z] GET /api/trainer/enrollments
[2026-06-02T22:10:50.777Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:10:50.783Z] GET /api/notifications/unread-count
[2026-06-02T22:11:20.666Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:11:20.684Z] GET /api/trainer/enrollments
[2026-06-02T22:11:20.784Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:11:20.787Z] GET /api/notifications/unread-count
[2026-06-02T22:11:50.669Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:11:50.686Z] GET /api/trainer/enrollments
[2026-06-02T22:11:50.776Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:11:50.777Z] GET /api/notifications/unread-count
[2026-06-02T22:12:20.686Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:12:20.692Z] GET /api/trainer/enrollments
[2026-06-02T22:12:20.779Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:12:20.783Z] GET /api/notifications/unread-count
[2026-06-02T22:12:51.274Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:12:51.276Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:12:51.280Z] GET /api/trainer/enrollments
[2026-06-02T22:12:51.282Z] GET /api/notifications/unread-count
[2026-06-02T22:13:21.289Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:13:21.292Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:13:21.296Z] GET /api/trainer/enrollments
[2026-06-02T22:13:21.299Z] GET /api/notifications/unread-count
[2026-06-02T22:13:26.186Z] GET /api/notifications/unread-count
[2026-06-02T22:13:40.604Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:13:40.608Z] GET /api/notifications/unread-count
[2026-06-02T22:13:50.666Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:13:50.682Z] GET /api/trainer/enrollments
[2026-06-02T22:13:50.780Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:13:50.782Z] GET /api/notifications/unread-count
[2026-06-02T22:13:51.333Z] OPTIONS /api/student/courses/f6c325b8-532c-4941-ae27-266d84622973/pre-register
[2026-06-02T22:13:51.339Z] POST /api/student/courses/f6c325b8-532c-4941-ae27-266d84622973/pre-register
[2026-06-02T22:14:15.882Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:14:15.887Z] GET /api/notifications/unread-count
[2026-06-02T22:14:20.659Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:14:20.664Z] GET /api/trainer/enrollments
[2026-06-02T22:14:20.783Z] GET /api/notifications/unread-count
[2026-06-02T22:14:26.496Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:14:26.499Z] GET /api/notifications/unread-count
[2026-06-02T22:14:50.669Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:14:50.672Z] GET /api/trainer/enrollments
[2026-06-02T22:14:50.776Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:14:50.779Z] GET /api/notifications/unread-count
[2026-06-02T22:15:20.666Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:15:20.683Z] GET /api/trainer/enrollments
[2026-06-02T22:15:20.788Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:15:20.791Z] GET /api/notifications/unread-count
[2026-06-02T22:15:50.659Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:15:50.666Z] GET /api/trainer/enrollments
[2026-06-02T22:15:50.782Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:15:50.786Z] GET /api/notifications/unread-count
[2026-06-02T22:16:20.661Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:16:20.679Z] GET /api/trainer/enrollments
[2026-06-02T22:16:20.784Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:16:20.797Z] GET /api/notifications/unread-count
[2026-06-02T22:16:50.659Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:16:50.698Z] GET /api/trainer/enrollments
[2026-06-02T22:16:50.799Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:16:50.800Z] GET /api/notifications/unread-count
[2026-06-02T22:17:21.280Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:17:21.283Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:17:21.306Z] GET /api/trainer/enrollments
[2026-06-02T22:17:21.309Z] GET /api/notifications/unread-count
[2026-06-02T22:17:51.278Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:17:51.280Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:17:51.282Z] GET /api/trainer/enrollments
[2026-06-02T22:17:51.285Z] GET /api/notifications/unread-count
[2026-06-02T22:18:32.662Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:18:32.663Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:18:32.667Z] GET /api/trainer/enrollments
[2026-06-02T22:18:32.676Z] GET /api/notifications/unread-count
[2026-06-02T22:18:32.681Z] GET /api/notifications/unread-count
[2026-06-02T22:18:32.687Z] OPTIONS /api/auth/refresh
[2026-06-02T22:18:32.691Z] POST /api/auth/refresh
[2026-06-02T22:18:32.760Z] GET /api/notifications/unread-count
[2026-06-02T22:18:32.768Z] GET /api/trainer/enrollments
[2026-06-02T22:18:32.788Z] GET /api/notifications/unread-count
[2026-06-02T22:18:50.673Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:18:50.678Z] GET /api/trainer/enrollments
[2026-06-02T22:18:50.779Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:18:50.783Z] GET /api/notifications/unread-count
[2026-06-02T22:19:20.672Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:19:20.691Z] GET /api/trainer/enrollments
[2026-06-02T22:19:20.778Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:19:20.783Z] GET /api/notifications/unread-count
[2026-06-02T22:19:50.658Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:19:50.677Z] GET /api/trainer/enrollments
[2026-06-02T22:19:50.777Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:19:50.780Z] GET /api/notifications/unread-count
[2026-06-02T22:19:59.230Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:19:59.239Z] GET /api/notifications/unread-count
[2026-06-02T22:20:20.682Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:20:20.687Z] GET /api/trainer/enrollments
[2026-06-02T22:20:20.788Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:20:20.790Z] GET /api/notifications/unread-count
[2026-06-02T22:20:50.664Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:20:50.669Z] GET /api/trainer/enrollments
[2026-06-02T22:20:50.786Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:20:50.788Z] GET /api/notifications/unread-count
[2026-06-02T22:21:20.675Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:21:20.679Z] GET /api/trainer/enrollments
[2026-06-02T22:21:20.790Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:21:20.794Z] GET /api/notifications/unread-count
[2026-06-02T22:21:50.659Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:21:50.663Z] GET /api/trainer/enrollments
[2026-06-02T22:21:50.781Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:21:50.800Z] GET /api/notifications/unread-count
[2026-06-02T22:22:20.659Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:22:20.662Z] GET /api/trainer/enrollments
[2026-06-02T22:22:20.782Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:22:20.786Z] GET /api/notifications/unread-count
[2026-06-02T22:22:51.278Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:22:51.279Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:22:51.282Z] GET /api/trainer/enrollments
[2026-06-02T22:22:51.284Z] GET /api/notifications/unread-count
[2026-06-02T22:23:01.046Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:23:01.050Z] GET /api/notifications/unread-count
[2026-06-02T22:23:20.673Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:23:20.679Z] GET /api/trainer/enrollments
[2026-06-02T22:23:20.779Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:23:20.783Z] GET /api/notifications/unread-count
[2026-06-02T22:23:50.676Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:23:50.683Z] GET /api/trainer/enrollments
[2026-06-02T22:23:50.787Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:23:50.790Z] GET /api/notifications/unread-count
[2026-06-02T22:24:20.667Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:24:20.678Z] GET /api/trainer/enrollments
[2026-06-02T22:24:20.787Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:24:20.790Z] GET /api/notifications/unread-count
[2026-06-02T22:24:50.671Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:24:50.690Z] GET /api/trainer/enrollments
[2026-06-02T22:24:50.778Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:24:50.782Z] GET /api/notifications/unread-count
[2026-06-02T22:25:20.663Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:25:20.683Z] GET /api/trainer/enrollments
[2026-06-02T22:25:20.784Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:25:20.787Z] GET /api/notifications/unread-count
[2026-06-02T22:25:50.668Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:25:50.686Z] GET /api/trainer/enrollments
[2026-06-02T22:25:50.791Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:25:50.802Z] GET /api/notifications/unread-count
[2026-06-02T22:26:20.664Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:26:20.677Z] GET /api/trainer/enrollments
[2026-06-02T22:26:20.787Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:26:20.833Z] GET /api/notifications/unread-count
[2026-06-02T22:26:50.672Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:26:50.686Z] GET /api/trainer/enrollments
[2026-06-02T22:26:50.781Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:26:50.785Z] GET /api/notifications/unread-count
[2026-06-02T22:27:20.672Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:27:20.686Z] GET /api/trainer/enrollments
[2026-06-02T22:27:20.781Z] OPTIONS /api/notifications/unread-count
[2026-06-02T22:27:20.785Z] GET /api/notifications/unread-count
[2026-06-02T22:27:50.682Z] OPTIONS /api/trainer/enrollments
[2026-06-02T22:27:50.697Z] GET /api/trainer/enrollments
